品类,日期,预测销量
category315,2023/7/5,0.4015282713082713
category315,2023/7/6,0.23237312954458672
category315,2023/7/7,0.4510828183100013
category315,2023/7/8,0.18045003715148422
category315,2023/7/9,0.8730359649674411
category315,2023/7/10,0.18301633324961114
category315,2023/7/11,0.601888768376893
category315,2023/7/12,0.4015282713082713
category315,2023/7/13,0.23237312954458672
category315,2023/7/14,0.4510828183100013
category315,2023/7/15,0.18045003715148422
category315,2023/7/16,0.8730359649674411
category315,2023/7/17,0.18301633324961114
category315,2023/7/18,0.601888768376893
category315,2023/7/19,0.4015282713082713
category315,2023/7/20,0.23237312954458672
category315,2023/7/21,0.4510828183100013
category315,2023/7/22,0.18045003715148422
category315,2023/7/23,0.8730359649674411
category315,2023/7/24,0.18301633324961114
category315,2023/7/25,0.601888768376893
category315,2023/7/26,0.4015282713082713
category315,2023/7/27,0.23237312954458672
category315,2023/7/28,0.4510828183100013
category315,2023/7/29,0.18045003715148422
category315,2023/7/30,0.8730359649674411
category315,2023/7/31,0.18301633324961114
category315,2023/8/1,0.601888768376893
category315,2023/8/2,0.4015282713082713
category315,2023/8/3,0.23237312954458672
category315,2023/8/4,0.4510828183100013
category315,2023/8/5,0.18045003715148422
category315,2023/8/6,0.8730359649674411
category315,2023/8/7,0.18301633324961114
category315,2023/8/8,0.6262442992648029
category315,2023/8/9,0.4015282713082713
category315,2023/8/10,0.23237312954458672
category315,2023/8/11,0.4510828183100013
category315,2023/8/12,0.18045003715148422
category315,2023/8/13,0.8730359649674411
category315,2023/8/14,0.18301633324961114
category315,2023/8/15,0.601888768376893
category315,2023/8/16,0.4015282713082713
category315,2023/8/17,0.23237312954458672
category315,2023/8/18,0.4029396226793532
category315,2023/8/19,0.18045003715148422
category315,2023/8/20,0.8730359649674411
category315,2023/8/21,0.18301633324961114
category315,2023/8/22,0.6187070883170102
category315,2023/8/23,0.4015282713082713
category315,2023/8/24,0.23237312954458672
category315,2023/8/25,0.4510828183100013
category315,2023/8/26,0.18045003715148422
category315,2023/8/27,0.8730359649674411
category315,2023/8/28,0.18301633324961114
category315,2023/8/29,0.601888768376893
category315,2023/8/30,0.4015282713082713
category315,2023/8/31,0.23237312954458672
category315,2023/9/1,0.4510828183100013
category315,2023/9/2,0.18045003715148422
category315,2023/9/3,0.8730359649674411
category315,2023/9/4,0.18301633324961114
category315,2023/9/5,0.601888768376893
category315,2023/9/6,0.4015282713082713
category315,2023/9/7,0.23237312954458672
category315,2023/9/8,0.4510828183100013
category315,2023/9/9,0.2921580458018316
category315,2023/9/10,0.8730359649674411
category315,2023/9/11,0.18301633324961114
category315,2023/9/12,0.601888768376893
category315,2023/9/13,0.4015282713082713
category315,2023/9/14,0.23237312954458672
category315,2023/9/15,0.4510828183100013
category315,2023/9/16,0.18045003715148422
category315,2023/9/17,0.8730359649674411
category315,2023/9/18,0.18301633324961114
category315,2023/9/19,0.601888768376893
category315,2023/9/20,0.4015282713082713
category315,2023/9/21,0.23237312954458672
category315,2023/9/22,0.4510828183100013
category315,2023/9/23,0.18045003715148422
category315,2023/9/24,0.8730359649674411
category315,2023/9/25,0.18301633324961114
category315,2023/9/26,0.601888768376893
category315,2023/9/27,0.4015282713082713
category315,2023/9/28,0.23237312954458672
category315,2023/9/29,0.5554877277426109
category315,2023/9/30,0.18045003715148422
category316,2023/7/1,297.28724611514053
category316,2023/7/2,308.9852444293162
category316,2023/7/3,342.5312314784618
category316,2023/7/4,326.7621850004623
category316,2023/7/5,334.3816016623132
category316,2023/7/6,325.195763104008
category316,2023/7/7,324.04962960174385
category316,2023/7/8,293.4021071397206
category316,2023/7/9,305.13266899940675
category316,2023/7/10,339.0082888792607
category316,2023/7/11,325.091248369543
category316,2023/7/12,344.223946526649
category316,2023/7/13,332.0794121508676
category316,2023/7/14,324.36490737952164
category316,2023/7/15,300.43944927127325
category316,2023/7/16,309.2846909317228
category316,2023/7/17,339.4403598190903
category316,2023/7/18,322.9117143804917
category316,2023/7/19,342.6209162236188
category316,2023/7/20,334.17107881753424
category316,2023/7/21,323.5321082342225
category316,2023/7/22,297.9649171075306
category316,2023/7/23,309.22564879738655
category316,2023/7/24,335.14282585879766
category316,2023/7/25,326.7805426633199
category316,2023/7/26,340.54985561755814
category316,2023/7/27,329.544745484201
category316,2023/7/28,322.01574071285495
category316,2023/7/29,295.10456316717665
category316,2023/7/30,310.4271719409097
category316,2023/7/31,339.16532585879776
category316,2023/8/1,324.78018990496724
category316,2023/8/2,343.18394652664904
category316,2023/8/3,332.0794121508676
category316,2023/8/4,326.39354807216233
category316,2023/8/5,298.4860282186417
category316,2023/8/6,309.2736909317228
category316,2023/8/7,336.68282585879774
category316,2023/8/8,322.9117143804917
category316,2023/8/9,340.54985561755814
category316,2023/8/10,329.544745484201
category316,2023/8/11,322.01574071285495
category316,2023/8/12,295.10456316717665
category316,2023/8/13,307.8566524603902
category316,2023/8/14,337.6253258587977
category316,2023/8/15,324.3201899049672
category316,2023/8/16,343.18394652664904
category316,2023/8/17,332.0794121508676
category316,2023/8/18,324.49324071285497
category316,2023/8/19,299.34380599641946
category316,2023/8/20,309.3246909317228
category316,2023/8/21,338.4118713133432
category316,2023/8/22,318.1028890438276
category316,2023/8/23,339.97784551654803
category316,2023/8/24,330.6364121508676
category316,2023/8/25,323.115740712855
category316,2023/8/26,296.30226586987936
category316,2023/8/27,307.0119821307199
category316,2023/8/28,337.6253258587977
category316,2023/8/29,324.3201899049672
category316,2023/8/30,343.18394652664904
category316,2023/8/31,332.0794121508676
category316,2023/9/1,325.13324071285496
category316,2023/9/2,299.30380599641944
category316,2023/9/3,309.3246909317228
category316,2023/9/4,338.4118713133432
category316,2023/9/5,322.9117143804917
category316,2023/9/6,341.9831889508915
category316,2023/9/7,334.17107881753424
category316,2023/9/8,322.8921082342225
category316,2023/9/9,297.68436155197503
category316,2023/9/10,309.22564879738655
category316,2023/9/11,335.86532585879763
category316,2023/9/12,326.7805426633199
category316,2023/9/13,340.54985561755814
category316,2023/9/14,329.544745484201
category316,2023/9/15,322.01574071285495
category316,2023/9/16,295.10456316717665
category316,2023/9/17,310.4271719409097
category316,2023/9/18,339.16532585879776
category316,2023/9/19,324.78018990496724
category316,2023/9/20,343.18394652664904
category316,2023/9/21,332.0794121508676
category316,2023/9/22,326.39354807216233
category316,2023/9/23,298.4860282186417
category316,2023/9/24,309.2736909317228
category316,2023/9/25,336.68282585879774
category316,2023/9/26,322.9117143804917
category316,2023/9/27,340.54985561755814
category316,2023/9/28,329.544745484201
category316,2023/9/29,317.4593209092543
category316,2023/9/30,292.21056316717664
category317,2023/7/1,0.11496523341631376
category317,2023/7/2,0.5449523928372004
category317,2023/7/3,0.30088076424860033
category317,2023/7/4,0.11166952462374503
category317,2023/7/5,0.7622611249886766
category317,2023/7/6,0.2982797649665331
category317,2023/7/7,0.4056855144040835
category317,2023/7/8,0.11496523341631376
category317,2023/7/9,0.5449523928372004
category317,2023/7/10,0.30088076424860033
category317,2023/7/11,0.11166952462374503
category317,2023/7/12,0.7622611249886766
category317,2023/7/13,0.2982797649665331
category317,2023/7/14,0.4056855144040835
category317,2023/7/15,0.11496523341631376
category317,2023/7/16,0.5449523928372004
category317,2023/7/17,0.30088076424860033
category317,2023/7/18,0.11166952462374503
category317,2023/7/19,0.7622611249886766
category317,2023/7/20,0.2982797649665331
category317,2023/7/21,0.4056855144040835
category317,2023/7/22,0.11496523341631376
category317,2023/7/23,0.5449523928372004
category317,2023/7/24,0.30088076424860033
category317,2023/7/25,0.11166952462374503
category317,2023/7/26,0.7622611249886766
category317,2023/7/27,0.2982797649665331
category317,2023/7/28,0.4056855144040835
category317,2023/7/29,0.11496523341631376
category317,2023/7/30,0.5449523928372004
category317,2023/7/31,0.30088076424860033
category317,2023/8/1,0.11166952462374503
category317,2023/8/2,0.7622611249886766
category317,2023/8/3,0.2982797649665331
category317,2023/8/4,0.4056855144040835
category317,2023/8/5,0.11496523341631376
category317,2023/8/6,0.5449523928372004
category317,2023/8/7,0.30088076424860033
category317,2023/8/8,0.13579302461876205
category317,2023/8/9,0.7622611249886766
category317,2023/8/10,0.2982797649665331
category317,2023/8/11,0.4056855144040835
category317,2023/8/12,0.11496523341631376
category317,2023/8/13,0.5449523928372004
category317,2023/8/14,0.30088076424860033
category317,2023/8/15,0.11166952462374503
category317,2023/8/16,0.7622611249886766
category317,2023/8/17,0.2982797649665331
category317,2023/8/18,0.8962159054395896
category317,2023/8/19,0.11496523341631376
category317,2023/8/20,0.5449523928372004
category317,2023/8/21,0.30088076424860033
category317,2023/8/22,1.1310499829719647
category317,2023/8/23,1.6615334022702444
category317,2023/8/24,0.9050436545664343
category317,2023/8/25,1.3127613523902997
category317,2023/8/26,0.7573513479124934
category317,2023/8/27,1.2415934445597225
category317,2023/8/28,1.334260885897728
category317,2023/8/29,1.7092490315549147
category317,2023/8/30,1.7719297679314006
category317,2023/8/31,1.5083149751549911
category317,2023/9/1,1.4585702092379882
category317,2023/9/2,1.3735958892443412
category317,2023/9/3,1.1568880610186039
category317,2023/9/4,0.7724377461891394
category317,2023/9/5,1.6768697559102126
category317,2023/9/6,1.2918584014884322
category317,2023/9/7,1.510262390212082
category317,2023/9/8,1.2646155214936716
category317,2023/9/9,1.6166422865175185
category317,2023/9/10,0.8415396052661234
category317,2023/9/11,0.11537970433942302
category317,2023/9/12,0.7986016552917516
category317,2023/9/13,1.3210806008344684
category317,2023/9/14,1.292857421714852
category317,2023/9/15,1.7365638040688358
category317,2023/9/16,1.2836022247501824
category317,2023/9/17,0.6436016304387047
category317,2023/9/18,0.19216062231542103
category317,2023/9/19,0.3573809870710835
category317,2023/9/20,1.3210806008344684
category317,2023/9/21,1.292857421714852
category317,2023/9/22,1.7365638040688358
category317,2023/9/23,1.2836022247501824
category317,2023/9/24,0.6436016304387047
category317,2023/9/25,0.19216062231542103
category317,2023/9/26,0.3573809870710835
category317,2023/9/27,1.3210806008344684
category317,2023/9/28,1.292857421714852
category317,2023/9/29,1.2518851523488994
category317,2023/9/30,1.2836022247501824
category318,2023/7/1,7.828005639620688
category318,2023/7/2,5.757282465997341
category318,2023/7/3,6.662884962190133
category318,2023/7/4,10.595936938144867
category318,2023/7/5,14.05533817516315
category318,2023/7/6,11.717074595503657
category318,2023/7/7,18.444066020689558
category318,2023/7/8,18.40101874227138
category318,2023/7/9,16.199592020844655
category318,2023/7/10,19.47148960190137
category318,2023/7/11,20.56310135387489
category318,2023/7/12,23.179767961570597
category318,2023/7/13,16.925172375010614
category318,2023/7/14,17.530188464184594
category318,2023/7/15,22.412269571931347
category318,2023/7/16,17.649629445717682
category318,2023/7/17,17.77226761310585
category318,2023/7/18,20.522990556828795
category318,2023/7/19,24.6719364597391
category318,2023/7/20,18.16835352306792
category318,2023/7/21,17.233521797517927
category318,2023/7/22,20.256079095740862
category318,2023/7/23,18.218367668279434
category318,2023/7/24,18.565791422629662
category318,2023/7/25,18.864657223495463
category318,2023/7/26,21.29626979307243
category318,2023/7/27,17.82958159324336
category318,2023/7/28,17.761016303012433
category318,2023/7/29,21.04805948789773
category318,2023/7/30,18.376144597232834
category318,2023/7/31,18.0451853620236
category318,2023/8/1,19.028514366352603
category318,2023/8/2,22.273603126405764
category318,2023/8/3,17.879581593243362
category318,2023/8/4,17.801016303012435
category318,2023/8/5,21.37405948789773
category318,2023/8/6,18.376144597232834
category318,2023/8/7,18.0451853620236
category318,2023/8/8,18.46165722349546
category318,2023/8/9,22.41626979307243
category318,2023/8/10,18.14958159324336
category318,2023/8/11,17.601016303012432
category318,2023/8/12,20.070726154564394
category318,2023/8/13,17.912767973856212
category318,2023/8/14,18.491852028690268
category318,2023/8/15,20.62684769968594
category318,2023/8/16,22.073603126405764
category318,2023/8/17,17.44458159324336
category318,2023/8/18,17.369016303012437
category318,2023/8/19,21.505412429074205
category318,2023/8/20,18.722962779051016
category318,2023/8/21,18.0451853620236
category318,2023/8/22,18.52165722349546
category318,2023/8/23,22.41626979307243
category318,2023/8/24,18.14958159324336
category318,2023/8/25,17.601016303012432
category318,2023/8/26,20.070726154564394
category318,2023/8/27,17.912767973856212
category318,2023/8/28,18.491852028690268
category318,2023/8/29,20.62684769968594
category318,2023/8/30,22.073603126405764
category318,2023/8/31,17.44458159324336
category318,2023/9/1,17.429016303012435
category318,2023/9/2,21.505412429074205
category318,2023/9/3,18.722962779051016
category318,2023/9/4,18.0451853620236
category318,2023/9/5,18.52165722349546
category318,2023/9/6,22.41626979307243
category318,2023/9/7,18.14958159324336
category318,2023/9/8,17.601016303012432
category318,2023/9/9,20.070726154564394
category318,2023/9/10,17.912767973856212
category318,2023/9/11,18.491852028690268
category318,2023/9/12,20.62684769968594
category318,2023/9/13,22.073603126405764
category318,2023/9/14,17.44458159324336
category318,2023/9/15,17.429016303012435
category318,2023/9/16,21.505412429074205
category318,2023/9/17,18.722962779051016
category318,2023/9/18,18.0451853620236
category318,2023/9/19,18.52165722349546
category318,2023/9/20,22.41626979307243
category318,2023/9/21,18.14958159324336
category318,2023/9/22,17.601016303012432
category318,2023/9/23,20.070726154564394
category318,2023/9/24,17.912767973856212
category318,2023/9/25,18.491852028690268
category318,2023/9/26,20.62684769968594
category318,2023/9/27,22.073603126405764
category318,2023/9/28,17.44458159324336
category318,2023/9/29,17.429016303012435
category318,2023/9/30,21.505412429074205
category319,2023/7/1,5.8345597723532485
category319,2023/7/2,6.392266243240612
category319,2023/7/3,6.137013361035098
category319,2023/7/4,5.630236228810599
category319,2023/7/5,5.662158996863802
category319,2023/7/6,7.272024340393905
category319,2023/7/7,6.763519404572034
category319,2023/7/8,6.236306258958432
category319,2023/7/9,6.208315815890185
category319,2023/7/10,5.999060980082718
category319,2023/7/11,6.254396401970772
category319,2023/7/12,5.571609289261462
category319,2023/7/13,7.152024340393905
category319,2023/7/14,6.618519404572035
category319,2023/7/15,6.216306258958432
category319,2023/7/16,6.368315815890186
category319,2023/7/17,5.859060980082718
category319,2023/7/18,6.254396401970772
category319,2023/7/19,5.571609289261462
category319,2023/7/20,7.152024340393905
category319,2023/7/21,6.618519404572035
category319,2023/7/22,6.216306258958432
category319,2023/7/23,6.368315815890186
category319,2023/7/24,5.859060980082718
category319,2023/7/25,6.254396401970772
category319,2023/7/26,5.571609289261462
category319,2023/7/27,7.152024340393905
category319,2023/7/28,6.618519404572035
category319,2023/7/29,6.216306258958432
category319,2023/7/30,6.368315815890186
category319,2023/7/31,5.859060980082718
category319,2023/8/1,6.254396401970772
category319,2023/8/2,5.571609289261462
category319,2023/8/3,7.152024340393905
category319,2023/8/4,6.618519404572035
category319,2023/8/5,6.216306258958432
category319,2023/8/6,6.368315815890186
category319,2023/8/7,5.859060980082718
category319,2023/8/8,6.254396401970772
category319,2023/8/9,5.571609289261462
category319,2023/8/10,7.152024340393905
category319,2023/8/11,6.618519404572035
category319,2023/8/12,6.216306258958432
category319,2023/8/13,6.368315815890186
category319,2023/8/14,5.859060980082718
category319,2023/8/15,6.254396401970772
category319,2023/8/16,5.571609289261462
category319,2023/8/17,7.152024340393905
category319,2023/8/18,6.978519404572035
category319,2023/8/19,6.216306258958432
category319,2023/8/20,6.368315815890186
category319,2023/8/21,5.859060980082718
category319,2023/8/22,6.254396401970772
category319,2023/8/23,5.571609289261462
category319,2023/8/24,7.152024340393905
category319,2023/8/25,6.618519404572035
category319,2023/8/26,6.216306258958432
category319,2023/8/27,6.368315815890186
category319,2023/8/28,5.859060980082718
category319,2023/8/29,6.254396401970772
category319,2023/8/30,5.571609289261462
category319,2023/8/31,7.152024340393905
category319,2023/9/1,6.618519404572035
category319,2023/9/2,6.216306258958432
category319,2023/9/3,6.368315815890186
category319,2023/9/4,5.859060980082718
category319,2023/9/5,6.254396401970772
category319,2023/9/6,5.571609289261462
category319,2023/9/7,7.152024340393905
category319,2023/9/8,6.618519404572035
category319,2023/9/9,6.736306258958432
category319,2023/9/10,6.368315815890186
category319,2023/9/11,5.859060980082718
category319,2023/9/12,6.254396401970772
category319,2023/9/13,5.571609289261462
category319,2023/9/14,7.152024340393905
category319,2023/9/15,6.618519404572035
category319,2023/9/16,6.216306258958432
category319,2023/9/17,6.368315815890186
category319,2023/9/18,5.859060980082718
category319,2023/9/19,6.254396401970772
category319,2023/9/20,5.571609289261462
category319,2023/9/21,7.152024340393905
category319,2023/9/22,6.618519404572035
category319,2023/9/23,6.216306258958432
category319,2023/9/24,6.368315815890186
category319,2023/9/25,5.859060980082718
category319,2023/9/26,6.254396401970772
category319,2023/9/27,5.571609289261462
category319,2023/9/28,7.152024340393905
category319,2023/9/29,6.618519404572035
category319,2023/9/30,6.216306258958432
category32,2023/7/1,1135.8941056671804
category32,2023/7/2,1116.9315925141432
category32,2023/7/3,1169.0919791916826
category32,2023/7/4,1150.7540985949227
category32,2023/7/5,1211.37821962994
category32,2023/7/6,1201.29083578873
category32,2023/7/7,1229.3030336472418
category32,2023/7/8,1190.1353515615474
category32,2023/7/9,1225.49088754125
category32,2023/7/10,1246.4941563451048
category32,2023/7/11,1284.2589192258697
category32,2023/7/12,1244.0002471568969
category32,2023/7/13,1239.9803481669978
category32,2023/7/14,1244.2625195870812
category32,2023/7/15,1197.6429440243562
category32,2023/7/16,1233.731692125271
category32,2023/7/17,1272.4317683825416
category32,2023/7/18,1280.8886691657042
category32,2023/7/19,1244.0002471568969
category32,2023/7/20,1241.386413526475
category32,2023/7/21,1239.3910195870812
category32,2023/7/22,1193.4829440243561
category32,2023/7/23,1233.731692125271
category32,2023/7/24,1272.4317683825416
category32,2023/7/25,1280.8886691657042
category32,2023/7/26,1244.0002471568969
category32,2023/7/27,1241.386413526475
category32,2023/7/28,1239.3910195870812
category32,2023/7/29,1193.4829440243561
category32,2023/7/30,1233.731692125271
category32,2023/7/31,1272.4317683825416
category32,2023/8/1,1280.8886691657042
category32,2023/8/2,1244.0002471568969
category32,2023/8/3,1241.386413526475
category32,2023/8/4,1239.3910195870812
category32,2023/8/5,1193.4829440243561
category32,2023/8/6,1233.731692125271
category32,2023/8/7,1272.4317683825416
category32,2023/8/8,1342.4314902238705
category32,2023/8/9,1264.9917033067045
category32,2023/8/10,1243.8904135264752
category32,2023/8/11,1249.851186253748
category32,2023/8/12,1189.1841624934955
category32,2023/8/13,1243.7332932718718
category32,2023/8/14,1261.2463183234474
category32,2023/8/15,1279.8586251340564
category32,2023/8/16,1244.0002471568969
category32,2023/8/17,1244.146413526475
category32,2023/8/18,1300.943584234991
category32,2023/8/19,1205.6672106910228
category32,2023/8/20,1236.2356921252708
category32,2023/8/21,1265.4860540968273
category32,2023/8/22,1286.6783473633297
category32,2023/8/23,1246.739835316485
category32,2023/8/24,1241.386413526475
category32,2023/8/25,1244.2625195870812
category32,2023/8/26,1197.6429440243562
category32,2023/8/27,1233.731692125271
category32,2023/8/28,1272.4317683825416
category32,2023/8/29,1280.8886691657042
category32,2023/8/30,1244.0002471568969
category32,2023/8/31,1241.386413526475
category32,2023/9/1,1239.3910195870812
category32,2023/9/2,1193.4829440243561
category32,2023/9/3,1233.731692125271
category32,2023/9/4,1272.4317683825416
category32,2023/9/5,1280.8886691657042
category32,2023/9/6,1244.0002471568969
category32,2023/9/7,1241.386413526475
category32,2023/9/8,1239.3910195870812
category32,2023/9/9,1236.2450920055992
category32,2023/9/10,1233.731692125271
category32,2023/9/11,1261.4577683825416
category32,2023/9/12,1277.6886691657041
category32,2023/9/13,1258.0608579709194
category32,2023/9/14,1241.386413526475
category32,2023/9/15,1239.3910195870812
category32,2023/9/16,1195.391832913245
category32,2023/9/17,1233.731692125271
category32,2023/9/18,1272.4317683825416
category32,2023/9/19,1280.8886691657042
category32,2023/9/20,1244.0002471568969
category32,2023/9/21,1241.386413526475
category32,2023/9/22,1239.3910195870812
category32,2023/9/23,1193.4829440243561
category32,2023/9/24,1233.731692125271
category32,2023/9/25,1272.4317683825416
category32,2023/9/26,1280.8886691657042
category32,2023/9/27,1244.0002471568969
category32,2023/9/28,1241.386413526475
category32,2023/9/29,1228.906908964831
category32,2023/9/30,1193.4829440243561
category320,2023/7/1,16.747618157798374
category320,2023/7/2,16.49771107820276
category320,2023/7/3,16.612640122805807
category320,2023/7/4,16.331390339991163
category320,2023/7/5,15.849168092791349
category320,2023/7/6,15.61825039000846
category320,2023/7/7,16.11741188680822
category320,2023/7/8,16.16403615622413
category320,2023/7/9,16.3596059156696
category320,2023/7/10,16.41068487374856
category320,2023/7/11,16.38366635523004
category320,2023/7/12,16.990745934326796
category320,2023/7/13,16.635048272479942
category320,2023/7/14,16.288084761302148
category320,2023/7/15,16.16403615622413
category320,2023/7/16,16.3596059156696
category320,2023/7/17,16.41068487374856
category320,2023/7/18,16.38366635523004
category320,2023/7/19,17.010745934326795
category320,2023/7/20,17.46305469
category320,2023/7/21,18.475081235646517
category320,2023/7/22,17.669090598667097
category320,2023/7/23,18.986686303456153
category320,2023/7/24,17.74658829035814
category320,2023/7/25,17.8334396519595
category320,2023/7/26,18.58583113735947
category320,2023/7/27,18.225088715956094
category320,2023/7/28,18.75032111782876
category320,2023/7/29,18.104706733251906
category320,2023/7/30,19.090509426430305
category320,2023/7/31,18.739158810770917
category320,2023/8/1,19.455200870508506
category320,2023/8/2,18.947541236654178
category320,2023/8/3,18.918811432855044
category320,2023/8/4,18.43115596128823
category320,2023/8/5,17.630970450992027
category320,2023/8/6,18.300889623658815
category320,2023/8/7,17.85638534678263
category320,2023/8/8,18.73685113323782
category320,2023/8/9,19.03360891513725
category320,2023/8/10,18.492239707850946
category320,2023/8/11,19.792129867468915
category320,2023/8/12,18.35531264543685
category320,2023/8/13,20.095057236364877
category320,2023/8/14,18.5818736099847
category320,2023/8/15,18.671496334280377
category320,2023/8/16,18.053606127733786
category320,2023/8/17,17.875179162522944
category320,2023/8/18,18.657432142780223
category320,2023/8/19,17.76652600654758
category320,2023/8/20,18.702652283573162
category320,2023/8/21,18.26556607348695
category320,2023/8/22,18.78501025199363
category320,2023/8/23,18.57360891513725
category320,2023/8/24,18.386906897774278
category320,2023/8/25,18.66109034859799
category320,2023/8/26,18.035475964021135
category320,2023/8/27,19.110509426430305
category320,2023/8/28,18.622936588548697
category320,2023/8/29,19.455200870508506
category320,2023/8/30,18.947541236654178
category320,2023/8/31,18.918811432855044
category320,2023/9/1,18.43115596128823
category320,2023/9/2,17.630970450992027
category320,2023/9/3,18.300889623658815
category320,2023/9/4,17.85638534678263
category320,2023/9/5,17.863764171685048
category320,2023/9/6,19.03360891513725
category320,2023/9/7,18.492239707850946
category320,2023/9/8,19.792129867468915
category320,2023/9/9,20.095082146672162
category320,2023/9/10,20.82965852065739
category320,2023/9/11,19.96366703395436
category320,2023/9/12,18.71691580039107
category320,2023/9/13,19.348955107259
category320,2023/9/14,17.904188504525138
category320,2023/9/15,18.603238919639526
category320,2023/9/16,17.068554289900494
category320,2023/9/17,18.46127375467104
category320,2023/9/18,17.465301932597434
category320,2023/9/19,17.72762373802102
category320,2023/9/20,18.145751772280107
category320,2023/9/21,18.225088715956094
category320,2023/9/22,18.75032111782876
category320,2023/9/23,18.104706733251906
category320,2023/9/24,19.090509426430305
category320,2023/9/25,18.739158810770917
category320,2023/9/26,19.455200870508506
category320,2023/9/27,18.947541236654178
category320,2023/9/28,18.918811432855044
category320,2023/9/29,18.617931956126725
category320,2023/9/30,17.630970450992027
category321,2023/7/1,423.10848515340876
category321,2023/7/2,452.12235455092343
category321,2023/7/3,495.54006445465416
category321,2023/7/4,501.2789319972301
category321,2023/7/5,498.5821460720442
category321,2023/7/6,521.2891069508628
category321,2023/7/7,537.6247126581184
category321,2023/7/8,504.99242820512825
category321,2023/7/9,502.3661153743106
category321,2023/7/10,505.8327483382172
category321,2023/7/11,485.22682740263303
category321,2023/7/12,514.5355642143594
category321,2023/7/13,518.4293578651531
category321,2023/7/14,520.9034862844919
category321,2023/7/15,435.69586898656894
category321,2023/7/16,481.3018034942513
category321,2023/7/17,521.2447747118437
category321,2023/7/18,511.9204338009819
category321,2023/7/19,510.3860681826133
category321,2023/7/20,518.0018813694265
category321,2023/7/21,527.4963434273491
category321,2023/7/22,443.13403675213675
category321,2023/7/23,480.6313815162293
category321,2023/7/24,522.131815004884
category321,2023/7/25,516.5525480866962
category321,2023/7/26,514.3343062778515
category321,2023/7/27,518.6938813694265
category321,2023/7/28,534.5063434273492
category321,2023/7/29,444.88403675213675
category321,2023/7/30,480.6313815162293
category321,2023/7/31,522.131815004884
category321,2023/8/1,511.23445396904907
category321,2023/8/2,508.74573484928004
category321,2023/8/3,517.0138813694265
category321,2023/8/4,534.9196767606825
category321,2023/8/5,445.36403675213677
category321,2023/8/6,480.6313815162293
category321,2023/8/7,522.131815004884
category321,2023/8/8,561.196439885638
category321,2023/8/9,528.2572337699339
category321,2023/8/10,549.2751921689479
category321,2023/8/11,553.145496997447
category321,2023/8/12,417.4932948717949
category321,2023/8/13,486.6998574625053
category321,2023/8/14,512.5146719549514
category321,2023/8/15,482.91192630373206
category321,2023/8/16,523.5053844219295
category321,2023/8/17,534.0957894905453
category321,2023/8/18,604.2007199407403
category321,2023/8/19,450.3824282051282
category321,2023/8/20,479.38689764526157
category321,2023/8/21,516.5953388144077
category321,2023/8/22,479.36052615409943
category321,2023/8/23,509.6190681826133
category321,2023/8/24,523.1149251326809
category321,2023/8/25,538.9868196178254
category321,2023/8/26,499.74331709401713
category321,2023/8/27,501.3311153743106
category321,2023/8/28,514.4270054810745
category321,2023/8/29,486.1187131169188
category321,2023/8/30,520.0262308810261
category321,2023/8/31,526.8779292937245
category321,2023/9/1,548.5448326858384
category321,2023/9/2,448.92831709401713
category321,2023/9/3,480.60949580194364
category321,2023/9/4,519.6053388144078
category321,2023/9/5,483.32972152028015
category321,2023/9/6,514.6290681826133
category321,2023/9/7,524.9238813694266
category321,2023/9/8,545.2868196178254
category321,2023/9/9,472.7014837606837
category321,2023/9/10,481.16636144153284
category321,2023/9/11,519.1653388144077
category321,2023/9/12,486.7144274026331
category321,2023/9/13,515.6035126270577
category321,2023/9/14,523.9280681826134
category321,2023/9/15,542.7068196178253
category321,2023/9/16,501.0149837606838
category321,2023/9/17,500.95111537431063
category321,2023/9/18,512.2270054810745
category321,2023/9/19,486.1187131169188
category321,2023/9/20,518.8862308810261
category321,2023/9/21,526.8779292937245
category321,2023/9/22,548.5448326858384
category321,2023/9/23,451.98831709401713
category321,2023/9/24,480.60949580194364
category321,2023/9/25,517.3286721477411
category321,2023/9/26,483.32972152028015
category321,2023/9/27,515.6035126270577
category321,2023/9/28,529.372452797998
category321,2023/9/29,584.1089352499409
category321,2023/9/30,445.32665042735044
category322,2023/7/1,130.90818105700777
category322,2023/7/2,145.3252343863762
category322,2023/7/3,239.384541424262
category322,2023/7/4,232.28316719391725
category322,2023/7/5,240.95964431994548
category322,2023/7/6,243.54104712356886
category322,2023/7/7,197.47384244103762
category322,2023/7/8,175.4182557924495
category322,2023/7/9,175.3384733620636
category322,2023/7/10,203.0325611319575
category322,2023/7/11,220.80256881403108
category322,2023/7/12,239.38770458049098
category322,2023/7/13,233.21124785335164
category322,2023/7/14,210.87038744277461
category322,2023/7/15,172.82965956682074
category322,2023/7/16,171.45480527784173
category322,2023/7/17,169.4771394974752
category322,2023/7/18,189.65461358315488
category322,2023/7/19,212.96643091245892
category322,2023/7/20,224.79639639385857
category322,2023/7/21,209.52056074101642
category322,2023/7/22,168.95651169656384
category322,2023/7/23,162.09366376827919
category322,2023/7/24,165.84072006363996
category322,2023/7/25,185.42666420399019
category322,2023/7/26,181.91635599525432
category322,2023/7/27,178.16983630985004
category322,2023/7/28,169.32847081054027
category322,2023/7/29,148.01209169368235
category322,2023/7/30,155.48206975052636
category322,2023/7/31,161.02661672328614
category322,2023/8/1,166.25679019711632
category322,2023/8/2,165.80885089205032
